"Latitude","Longitude","Height"
53.44584,-92.87083,304
53.44584,-92.82083,303
53.44584,-92.77084,305
53.44584,-92.72083,304
53.44584,-92.67083,305
53.44584,-92.62083,305
53.44584,-92.57083,306
53.44584,-92.52084,303
53.44584,-92.47083,305
53.44584,-92.42083,281
53.44584,-92.37083,284
53.44584,-92.32083,284
53.44584,-92.27084,291
53.44584,-92.22083,304
53.44584,-92.17083,299
53.44584,-92.12083,305
53.44584,-92.07083,304
53.44584,-92.02084,304
53.44584,-91.97083,303
53.44584,-91.92083,295
53.44584,-91.87083,284
53.44584,-91.82083,312
53.44584,-91.77084,292
53.44584,-91.72083,254
53.44584,-91.67083,251
53.44584,-91.62083,249
53.44584,-91.57083,247
53.44584,-91.52084,246
53.44584,-91.47083,245
53.44584,-91.42083,269
53.44584,-91.37083,298
53.44584,-91.32083,269
53.44584,-91.27084,264
53.44584,-91.22083,255
53.44584,-91.17083,246
53.44584,-91.12083,233
53.44584,-91.07083,229
53.44584,-91.02084,236
53.44584,-90.97083,241
53.44584,-90.92083,243
53.44584,-90.87083,250
53.44584,-90.82083,253
53.44584,-90.77084,259
53.44584,-90.72083,264
53.44584,-90.67083,262
53.44584,-90.62083,248
53.44584,-90.57083,241
53.44584,-90.52084,237
53.44584,-90.47083,230
53.44584,-90.42083,233
53.44584,-90.37083,231
53.44584,-90.32083,240
53.44584,-90.27084,240
53.44584,-90.22083,247
53.44584,-90.17083,262
53.44584,-90.12083,275
53.44584,-90.07083,264
53.44584,-90.02084,250
53.49583,-112.4958,674
53.49583,-112.4458,679
53.49583,-112.3958,691
53.49583,-112.3458,689
53.49583,-112.2958,682
53.49583,-112.2458,673
53.49583,-112.1958,663
53.49583,-112.1458,649
53.49583,-112.0958,638
53.49583,-112.0458,633
53.49583,-111.9958,643
53.49583,-111.9458,672
53.49583,-111.8958,655
53.49583,-111.8458,651
53.49583,-111.7958,655
53.49583,-111.7458,671
53.49583,-111.6958,699
53.49583,-111.6458,684
53.49583,-111.5958,671
53.49583,-111.5458,686
53.49583,-111.4958,685
53.49583,-111.4458,689
53.49583,-111.3958,701
53.49583,-111.3458,609
53.49583,-111.2958,654
53.49583,-111.2458,673
53.49583,-111.1958,678
53.49583,-111.1458,678
53.49583,-111.0958,676
53.49583,-111.0458,671
53.49583,-110.9958,640
53.49583,-110.9458,634
53.49583,-110.8958,631
53.49583,-110.8458,640
53.49583,-110.7958,628
53.49583,-110.7458,622
53.49583,-110.6958,625
53.49583,-110.6458,632
53.49583,-110.5958,620
53.49583,-110.5458,640
53.49583,-110.4958,579
53.49583,-110.4458,625
53.49583,-110.3958,579
53.49583,-110.3458,604
53.49583,-110.2958,608
53.49583,-110.2458,624
53.49583,-110.1958,637
53.49583,-110.1458,627
53.49583,-110.0958,591
53.49583,-110.0458,579
53.49583,-109.9958,596
53.49583,-109.9458,603
53.49583,-109.8958,571
53.49583,-109.8458,578
53.49583,-109.7958,581
53.49583,-109.7458,556
53.49583,-109.6958,554
53.49583,-109.6458,553
53.49583,-109.5958,552
53.49583,-109.5458,518
53.49583,-109.4958,641
53.49583,-109.4458,649
53.49583,-109.3958,612
53.49583,-109.3458,570
53.49583,-109.2958,596
53.49583,-109.2458,576
53.49583,-109.1958,582
53.49583,-109.1458,624
53.49583,-109.0958,634
53.49583,-109.0458,594
53.49583,-108.9958,604
53.49583,-108.9458,608
53.49583,-108.8958,656
53.49583,-108.8458,642
53.49583,-108.7958,670
53.49583,-108.7458,655
53.49583,-108.6958,663
53.49583,-108.6458,683
53.49583,-108.5958,680
53.49583,-108.5458,680
53.49583,-108.4958,680
53.49583,-108.4458,684
53.49583,-108.3958,698
53.49583,-108.3458,687
53.49583,-108.2958,687
53.49583,-108.2458,696
53.49583,-108.1958,696
53.49583,-108.1458,701
53.49583,-108.0958,711
53.49583,-108.0458,716
53.49583,-107.9958,701
53.49583,-107.9458,673
53.49583,-107.8958,640
53.49583,-107.8458,619
53.49583,-107.7958,609
53.49583,-107.7458,602
53.49583,-107.6958,598
53.49583,-107.6458,598
53.49583,-107.5958,600
53.49583,-107.5458,601
53.49583,-107.4958,603
53.49583,-107.4458,610
53.49583,-107.3958,618
53.49583,-107.3458,657
53.49583,-107.2958,665
53.49583,-107.2458,637
53.49583,-107.1958,592
53.49583,-107.1458,570
53.49583,-107.0958,558
53.49583,-107.0458,556
53.49583,-106.9958,547
53.49583,-106.9458,531
53.49583,-106.8958,513
53.49583,-106.8458,499
53.49583,-106.7958,491
53.49583,-106.7458,490
53.49583,-106.6958,490
53.49583,-106.6458,489
53.49583,-106.5958,486
53.49583,-106.5458,480
53.49583,-106.4958,485
53.49583,-106.4458,491
53.49583,-106.3958,487
53.49583,-106.3458,488
53.49583,-106.2958,501
53.49583,-106.2458,512
53.49583,-106.1958,517
53.49583,-106.1458,522
53.49583,-106.0958,539
53.49583,-106.0458,542
53.49583,-105.9958,513
53.49583,-105.9458,499
53.49583,-105.8958,486
53.49583,-105.8458,505
53.49583,-105.7958,502
53.49583,-105.7458,505
53.49583,-105.6958,493
53.49583,-105.6458,485
53.49583,-105.5958,486
53.49583,-105.5458,484
53.49583,-105.4958,486
53.49583,-105.4458,493
53.49583,-105.3958,502
53.49583,-105.3458,505
53.49583,-105.2958,495
53.49583,-105.2458,491
53.49583,-105.1958,503
53.49583,-105.1458,519
53.49583,-105.0958,535
53.49583,-105.0458,491
53.49583,-104.9958,504
53.49583,-104.9458,496
53.49583,-104.8958,485
53.49583,-104.8458,480
53.49583,-104.7958,473
53.49583,-104.7458,459
53.49583,-104.6958,447
53.49583,-104.6458,439
53.49583,-104.5958,438
53.49583,-104.5458,438
53.49583,-104.4958,436
53.49583,-104.4458,435
53.49583,-104.3958,432
53.49583,-104.3458,429
53.49583,-104.2958,430
53.49583,-104.2458,418
53.49583,-104.1958,398
53.49583,-104.1458,368
53.49583,-104.0958,368
53.49583,-104.0458,369
53.49583,-103.9958,370
53.49583,-103.9458,369
53.49583,-103.8958,366
53.49583,-103.8458,314
53.49583,-103.7958,314
53.49583,-103.7458,355
53.49583,-103.6958,352
53.49583,-103.6458,335
53.49583,-103.5958,321
53.49583,-103.5458,314
53.49583,-103.4958,316
53.49583,-103.4458,326
53.49583,-103.3958,339
53.49583,-103.3458,333
53.49583,-103.2958,336
53.49583,-103.2458,336
53.49583,-103.1958,328
53.49583,-103.1458,321
53.49583,-103.0958,315
53.49583,-103.0458,296
53.49583,-102.9958,280
53.49583,-102.9458,272
53.49583,-102.8958,268
53.49583,-102.8458,266
53.49583,-102.7958,268
53.49583,-102.7458,268
53.49583,-102.6958,267
53.49583,-102.6458,266
53.49583,-102.5958,274
53.49583,-102.5458,295
53.49583,-102.4958,339
53.49583,-102.4458,387
53.49583,-102.3958,465
53.49583,-102.3458,655
53.49583,-102.2958,761
53.49583,-102.2458,759
53.49583,-102.1958,705
53.49583,-102.1458,538
53.49583,-102.0958,396
53.49583,-102.0458,308
53.49583,-101.9958,283
53.49583,-101.9458,274
53.49583,-101.8958,269
53.49583,-101.8458,268
53.49583,-101.7958,268
53.49583,-101.7458,276
53.49583,-101.6958,275
53.49583,-101.6458,281
53.49583,-101.5958,285
53.49583,-101.5458,282
53.49583,-101.4958,284
53.49583,-101.4458,289
53.49583,-101.3958,314
53.49583,-101.3458,316
53.49583,-101.2958,312
53.49583,-101.2458,310
53.49583,-101.1958,305
53.49583,-101.1458,295
53.49583,-101.0958,290
53.49583,-101.0458,281
53.49583,-100.9958,275
53.49583,-100.9458,268
53.49583,-100.8958,260
53.49583,-100.8458,256
53.49583,-100.7958,256
53.49583,-100.7458,258
53.49583,-100.6958,258
53.49583,-100.6458,256
53.49583,-100.5958,257
53.49583,-100.5458,256
53.49583,-100.4958,256
53.49583,-100.4458,257
53.49583,-100.3958,258
53.49583,-100.3458,256
53.49583,-100.2958,256
53.49583,-100.2458,256
53.49583,-100.1958,256
53.49583,-100.1458,256
53.49583,-100.0958,256
53.49583,-100.0458,256
53.49583,-99.99583,256
53.49583,-99.94583,264
53.49583,-99.89584,273
53.49583,-99.84583,277
53.49583,-99.79583,267
53.49583,-99.74583,268
53.49583,-99.69583,268
53.49583,-99.64584,275
53.49583,-99.59583,282
53.49583,-99.54583,271
53.49583,-99.49583,280
53.49583,-99.44583,279
53.49583,-99.39584,276
53.49583,-99.34583,277
53.49583,-99.29583,275
53.49583,-99.24583,274
53.49583,-99.19583,227
53.49583,-99.14584,222
53.49583,-99.09583,221
53.49583,-99.04583,217
53.49583,-98.99583,217
53.49583,-98.94583,217
53.49583,-98.89584,217
53.49583,-98.84583,217
53.49583,-98.79583,217
53.49583,-98.74583,217
53.49583,-98.69583,217
53.49583,-98.64584,217
53.49583,-98.59583,217
53.49583,-98.54583,217
53.49583,-98.49583,217
53.49583,-98.44583,217
53.49583,-98.39584,217
53.49583,-98.34583,217
53.49583,-98.29583,217
53.49583,-98.24583,217
53.49583,-98.19583,217
53.49583,-98.14584,217
53.49583,-98.09583,217
53.49583,-98.04583,217
53.49583,-97.99583,217
53.49583,-97.94583,217
53.49583,-97.89584,217
53.49583,-97.84583,217
53.49583,-97.79583,217
53.49583,-97.74583,217
53.49583,-97.69583,217
53.49583,-97.64584,219
53.49583,-97.59583,223
53.49583,-97.54583,228
53.49583,-97.49583,233
53.49583,-97.44583,237
53.49583,-97.39584,240
53.49583,-97.34583,243
53.49583,-97.29583,246
53.49583,-97.24583,247
53.49583,-97.19583,247
53.49583,-97.14584,247
53.49583,-97.09583,247
53.49583,-97.04583,247
53.49583,-96.99583,246
53.49583,-96.94583,247
53.49583,-96.89584,250
53.49583,-96.84583,253
53.49583,-96.79583,254
53.49583,-96.74583,255
53.49583,-96.69583,254
53.49583,-96.64584,255
53.49583,-96.59583,257
53.49583,-96.54583,258
53.49583,-96.49583,270
53.49583,-96.44583,272
53.49583,-96.39584,257
53.49583,-96.34583,253
53.49583,-96.29583,254
53.49583,-96.24583,257
53.49583,-96.19583,261
53.49583,-96.14584,261
53.49583,-96.09583,258
53.49583,-96.04583,259
53.49583,-95.99583,285
53.49583,-95.94583,281
53.49583,-95.89584,286
53.49583,-95.84583,284
53.49583,-95.79583,286
53.49583,-95.74583,293
53.49583,-95.69583,283
53.49583,-95.64584,300
53.49583,-95.59583,297
53.49583,-95.54583,299
53.49583,-95.49583,302
53.49583,-95.44583,303
53.49583,-95.39584,293
53.49583,-95.34583,293
53.49583,-95.29583,294
53.49583,-95.24583,270
53.49583,-95.19583,271
53.49583,-95.14584,288
53.49583,-95.09583,278
53.49583,-95.04583,291
53.49583,-94.99583,278
53.49583,-94.94583,254
53.49583,-94.89584,280
53.49583,-94.84583,281
53.49583,-94.79583,272
53.49583,-94.74583,276
53.49583,-94.69583,286
53.49583,-94.64584,297
53.49583,-94.59583,281
53.49583,-94.54583,264
53.49583,-94.49583,263
53.49583,-94.44583,272
53.49583,-94.39584,264
53.49583,-94.34583,256
53.49583,-94.29583,251
53.49583,-94.24583,254
53.49583,-94.19583,250
53.49583,-94.14584,250
53.49583,-94.09583,252
53.49583,-94.04583,264
53.49583,-93.99583,271
53.49583,-93.94583,280
53.49583,-93.89584,291
53.49583,-93.84583,272
53.49583,-93.79583,283
53.49583,-93.74583,307
53.49583,-93.69583,272
53.49583,-93.64584,289
53.49583,-93.59583,303
53.49583,-93.54583,276
53.49583,-93.49583,279
53.49583,-93.44583,286
53.49583,-93.39584,288
53.49583,-93.34583,276
53.49583,-93.29583,309
53.49583,-93.24583,283
53.49583,-93.19583,291
53.49583,-93.14584,307
53.49583,-93.09583,264
53.49583,-93.04583,296
53.49583,-92.99583,297
53.49583,-92.94583,276
53.49583,-92.89584,286
53.49583,-92.84583,298
53.49583,-92.79583,304
53.49583,-92.74583,304
53.49583,-92.69583,294
53.49583,-92.64584,306
53.49583,-92.59583,299
53.49583,-92.54583,291
53.49583,-92.49583,297
53.49583,-92.44583,306
53.49583,-92.39584,286
53.49583,-92.34583,275
53.49583,-92.29583,274
53.49583,-92.24583,283
53.49583,-92.19583,297
53.49583,-92.14584,304
53.49583,-92.09583,304
53.49583,-92.04583,305
53.49583,-91.99583,297
53.49583,-91.94583,292
53.49583,-91.89584,292
53.49583,-91.84583,299
53.49583,-91.79583,300
53.49583,-91.74583,297
53.49583,-91.69583,264
53.49583,-91.64584,251
53.49583,-91.59583,251
53.49583,-91.54583,248
53.49583,-91.49583,246
53.49583,-91.44583,243
53.49583,-91.39584,262
53.49583,-91.34583,260
53.49583,-91.29583,260
53.49583,-91.24583,259
53.49583,-91.19583,245
53.49583,-91.14584,225
53.49583,-91.09583,229
53.49583,-91.04583,233
53.49583,-90.99583,239
53.49583,-90.94583,240
53.49583,-90.89584,248
53.49583,-90.84583,254
53.49583,-90.79583,259
53.49583,-90.74583,267
53.49583,-90.69583,277
53.49583,-90.64584,251
53.49583,-90.59583,231
53.49583,-90.54583,225
53.49583,-90.49583,226
53.49583,-90.44583,225
53.49583,-90.39584,223
53.49583,-90.34583,226
53.49583,-90.29583,233
53.49583,-90.24583,240
53.49583,-90.19583,238
53.49583,-90.14584,243
53.49583,-90.09583,243
53.49583,-90.04583,247
53.54583,-112.4708,681
53.54583,-112.4208,687
53.54583,-112.3708,685
53.54583,-112.3208,685
53.54583,-112.2708,670
53.54583,-112.2208,660
53.54583,-112.1708,650
53.54583,-112.1208,637
53.54583,-112.0708,626
53.54583,-112.0208,622
53.54583,-111.9708,624
53.54583,-111.9208,673
53.54583,-111.8708,648
53.54583,-111.8208,649
53.54583,-111.7708,677
53.54583,-111.7208,682
53.54583,-111.6708,681
53.54583,-111.6208,683
53.54583,-111.5708,674
53.54583,-111.5208,674
53.54583,-111.4708,671
53.54583,-111.4208,611
53.54583,-111.3708,622
53.54583,-111.3208,646
53.54583,-111.2708,671
53.54583,-111.2208,672
53.54583,-111.1708,675
53.54583,-111.1208,675
53.54583,-111.0708,673
53.54583,-111.0208,657
53.54583,-110.9708,637
53.54583,-110.9208,621
53.54583,-110.8708,634
53.54583,-110.8208,640
53.54583,-110.7708,629
53.54583,-110.7208,637
53.54583,-110.6708,610
53.54583,-110.6208,610
53.54583,-110.5708,640
53.54583,-110.5208,627
53.54583,-110.4708,599
53.54583,-110.4208,579
53.54583,-110.3708,579
53.54583,-110.3208,641
53.54583,-110.2708,648
53.54583,-110.2208,625
53.54583,-110.1708,587
53.54583,-110.1208,610
53.54583,-110.0708,640
53.54583,-110.0208,631
53.54583,-109.9708,588
53.54583,-109.9208,583
53.54583,-109.8708,579
53.54583,-109.8208,518
53.54583,-109.7708,610
53.54583,-109.7208,566
53.54583,-109.6708,562
53.54583,-109.6208,571
53.54583,-109.5708,605
53.54583,-109.5208,568
53.54583,-109.4708,560
53.54583,-109.4208,558
53.54583,-109.3708,568
53.54583,-109.3208,594
53.54583,-109.2708,593
53.54583,-109.2208,608
53.54583,-109.1708,591
53.54583,-109.1208,617
53.54583,-109.0708,611
53.54583,-109.0208,671
53.54583,-108.9708,630
53.54583,-108.9208,656
53.54583,-108.8708,639
53.54583,-108.8208,669
53.54583,-108.7708,699
53.54583,-108.7208,671
53.54583,-108.6708,656
53.54583,-108.6208,672
53.54583,-108.5708,701
53.54583,-108.5208,700
53.54583,-108.4708,699
53.54583,-108.4208,705
53.54583,-108.3708,701
53.54583,-108.3208,693
53.54583,-108.2708,693
53.54583,-108.2208,695
53.54583,-108.1708,698
53.54583,-108.1208,732
53.54583,-108.0708,738
53.54583,-108.0208,724
53.54583,-107.9708,659
53.54583,-107.9208,618
53.54583,-107.8708,609
53.54583,-107.8208,606
53.54583,-107.7708,610
53.54583,-107.7208,604
53.54583,-107.6708,602
53.54583,-107.6208,607
53.54583,-107.5708,610
53.54583,-107.5208,609
53.54583,-107.4708,609
53.54583,-107.4208,611
53.54583,-107.3708,618
53.54583,-107.3208,637
53.54583,-107.2708,627
53.54583,-107.2208,592
53.54583,-107.1708,566
53.54583,-107.1208,557
53.54583,-107.0708,550
53.54583,-107.0208,545
53.54583,-106.9708,534
53.54583,-106.9208,516
53.54583,-106.8708,501
53.54583,-106.8208,493
53.54583,-106.7708,493
53.54583,-106.7208,498
53.54583,-106.6708,500
53.54583,-106.6208,499
53.54583,-106.5708,500
53.54583,-106.5208,502
53.54583,-106.4708,501
53.54583,-106.4208,514
53.54583,-106.3708,525
53.54583,-106.3208,534
53.54583,-106.2708,543
53.54583,-106.2208,547
53.54583,-106.1708,548
53.54583,-106.1208,544
53.54583,-106.0708,529
53.54583,-106.0208,480
53.54583,-105.9708,527
53.54583,-105.9208,534
53.54583,-105.8708,530
53.54583,-105.8208,514
53.54583,-105.7708,525
53.54583,-105.7208,508
53.54583,-105.6708,494
53.54583,-105.6208,498
53.54583,-105.5708,497
53.54583,-105.5208,499
53.54583,-105.4708,505
53.54583,-105.4208,514
53.54583,-105.3708,508
53.54583,-105.3208,516
53.54583,-105.2708,517
53.54583,-105.2208,498
53.54583,-105.1708,510
53.54583,-105.1208,512
53.54583,-105.0708,518
53.54583,-105.0208,511
53.54583,-104.9708,510
53.54583,-104.9208,501
53.54583,-104.8708,504
53.54583,-104.8208,482
53.54583,-104.7708,457
53.54583,-104.7208,453
53.54583,-104.6708,447
53.54583,-104.6208,447
53.54583,-104.5708,448
53.54583,-104.5208,445
53.54583,-104.4708,441
53.54583,-104.4208,435
53.54583,-104.3708,444
53.54583,-104.3208,433
53.54583,-104.2708,427
53.54583,-104.2208,412
53.54583,-104.1708,386
53.54583,-104.1208,373
53.54583,-104.0708,365
53.54583,-104.0208,359
53.54583,-103.9708,366
53.54583,-103.9208,363
53.54583,-103.8708,363
53.54583,-103.8208,356
53.54583,-103.7708,314
53.54583,-103.7208,314
53.54583,-103.6708,314
53.54583,-103.6208,329
53.54583,-103.5708,314
53.54583,-103.5208,314
53.54583,-103.4708,314
53.54583,-103.4208,316
53.54583,-103.3708,325
53.54583,-103.3208,324
53.54583,-103.2708,333
53.54583,-103.2208,330
53.54583,-103.1708,335
53.54583,-103.1208,320
53.54583,-103.0708,303
53.54583,-103.0208,274
53.54583,-102.9708,272
53.54583,-102.9208,268
53.54583,-102.8708,268
53.54583,-102.8208,268
53.54583,-102.7708,268
53.54583,-102.7208,267
53.54583,-102.6708,269
53.54583,-102.6208,267
53.54583,-102.5708,268
53.54583,-102.5208,266
53.54583,-102.4708,270
53.54583,-102.4208,309
53.54583,-102.3708,323
53.54583,-102.3208,386
53.54583,-102.2708,518
53.54583,-102.2208,567
53.54583,-102.1708,619
53.54583,-102.1208,448
53.54583,-102.0708,310
53.54583,-102.0208,272
53.54583,-101.9708,266
53.54583,-101.9208,265
53.54583,-101.8708,263
53.54583,-101.8208,266
53.54583,-101.7708,264
53.54583,-101.7208,266
53.54583,-101.6708,266
53.54583,-101.6208,269
53.54583,-101.5708,274
53.54583,-101.5208,281
53.54583,-101.4708,277
53.54583,-101.4208,307
53.54583,-101.3708,309
53.54583,-101.3208,307
53.54583,-101.2708,299
53.54583,-101.2208,298
53.54583,-101.1708,290
53.54583,-101.1208,285
53.54583,-101.0708,275
53.54583,-101.0208,272
53.54583,-100.9708,270
53.54583,-100.9208,269
53.54583,-100.8708,265
53.54583,-100.8208,257
53.54583,-100.7708,258
53.54583,-100.7208,258
53.54583,-100.6708,257
53.54583,-100.6208,256
53.54583,-100.5708,256
53.54583,-100.5208,256
53.54583,-100.4708,257
53.54583,-100.4208,256
53.54583,-100.3708,256
53.54583,-100.3208,256
53.54583,-100.2708,256
53.54583,-100.2208,256
53.54583,-100.1708,256
53.54583,-100.1208,256
53.54583,-100.0708,258
53.54583,-100.0208,258
53.54583,-99.97083,261
53.54583,-99.92083,271
53.54583,-99.87083,266
53.54583,-99.82083,264
53.54583,-99.77084,284
53.54583,-99.72083,276
53.54583,-99.67083,271
53.54583,-99.62083,276
53.54583,-99.57083,275
53.54583,-99.52084,286
53.54583,-99.47083,274
53.54583,-99.42083,282
53.54583,-99.37083,286
53.54583,-99.32083,277
53.54583,-99.27084,274
53.54583,-99.22083,259
53.54583,-99.17083,234
53.54583,-99.12083,229
53.54583,-99.07083,217
53.54583,-99.02084,217
53.54583,-98.97083,217
53.54583,-98.92083,217
53.54583,-98.87083,217
53.54583,-98.82083,217
53.54583,-98.77084,217
53.54583,-98.72083,217
53.54583,-98.67083,217
53.54583,-98.62083,217
53.54583,-98.57083,217
53.54583,-98.52084,217
53.54583,-98.47083,217
53.54583,-98.42083,217
53.54583,-98.37083,217
53.54583,-98.32083,217
53.54583,-98.27084,217
53.54583,-98.22083,217
53.54583,-98.17083,217
53.54583,-98.12083,217
53.54583,-98.07083,217
53.54583,-98.02084,217
53.54583,-97.97083,217
53.54583,-97.92083,217
53.54583,-97.87083,217
53.54583,-97.82083,217
53.54583,-97.77084,217
53.54583,-97.72083,218
53.54583,-97.67083,223
53.54583,-97.62083,228
53.54583,-97.57083,233
53.54583,-97.52084,237
53.54583,-97.47083,239
53.54583,-97.42083,240
53.54583,-97.37083,241
53.54583,-97.32083,243
53.54583,-97.27084,244
53.54583,-97.22083,243
53.54583,-97.17083,244
53.54583,-97.12083,244
53.54583,-97.07083,244
53.54583,-97.02084,244
53.54583,-96.97083,244
53.54583,-96.92083,245
53.54583,-96.87083,246
53.54583,-96.82083,246
53.54583,-96.77084,247
53.54583,-96.72083,250
53.54583,-96.67083,252
53.54583,-96.62083,256
53.54583,-96.57083,257
53.54583,-96.52084,258
53.54583,-96.47083,258
53.54583,-96.42083,252
53.54583,-96.37083,255
53.54583,-96.32083,259
53.54583,-96.27084,262
53.54583,-96.22083,261
53.54583,-96.17083,260
53.54583,-96.12083,256
53.54583,-96.07083,265
53.54583,-96.02084,283
53.54583,-95.97083,302
53.54583,-95.92083,281
53.54583,-95.87083,291
53.54583,-95.82083,307
53.54583,-95.77084,300
53.54583,-95.72083,295
53.54583,-95.67083,278
53.54583,-95.62083,286
53.54583,-95.57083,288
53.54583,-95.52084,284
53.54583,-95.47083,285
53.54583,-95.42083,283
53.54583,-95.37083,270
53.54583,-95.32083,273
53.54583,-95.27084,273
53.54583,-95.22083,279
53.54583,-95.17083,304
53.54583,-95.12083,291
53.54583,-95.07083,287
53.54583,-95.02084,269
53.54583,-94.97083,296
53.54583,-94.92083,292
53.54583,-94.87083,276
53.54583,-94.82083,269
53.54583,-94.77084,277
53.54583,-94.72083,280
53.54583,-94.67083,290
53.54583,-94.62083,290
53.54583,-94.57083,273
53.54583,-94.52084,262
53.54583,-94.47083,260
53.54583,-94.42083,267
53.54583,-94.37083,276
53.54583,-94.32083,271
53.54583,-94.27084,259
53.54583,-94.22083,254
53.54583,-94.17083,241
53.54583,-94.12083,252
53.54583,-94.07083,245
53.54583,-94.02084,267
53.54583,-93.97083,268
53.54583,-93.92083,270
53.54583,-93.87083,303
53.54583,-93.82083,294
53.54583,-93.77084,285
53.54583,-93.72083,286
53.54583,-93.67083,297
53.54583,-93.62083,270
53.54583,-93.57083,271
53.54583,-93.52084,256
53.54583,-93.47083,289
53.54583,-93.42083,283
53.54583,-93.37083,277
53.54583,-93.32083,279
53.54583,-93.27084,287
53.54583,-93.22083,290
53.54583,-93.17083,288
53.54583,-93.12083,276
53.54583,-93.07083,279
53.54583,-93.02084,288
53.54583,-92.97083,266
53.54583,-92.92083,268
53.54583,-92.87083,273
53.54583,-92.82083,299
53.54583,-92.77084,281
53.54583,-92.72083,274
53.54583,-92.67083,285
53.54583,-92.62083,307
53.54583,-92.57083,302
53.54583,-92.52084,296
53.54583,-92.47083,289
53.54583,-92.42083,307
53.54583,-92.37083,282
53.54583,-92.32083,267
53.54583,-92.27084,279
53.54583,-92.22083,304
53.54583,-92.17083,304
53.54583,-92.12083,302
53.54583,-92.07083,302
53.54583,-92.02084,295
53.54583,-91.97083,289
53.54583,-91.92083,291
53.54583,-91.87083,290
53.54583,-91.82083,296
53.54583,-91.77084,297
53.54583,-91.72083,294
53.54583,-91.67083,278
53.54583,-91.62083,270
53.54583,-91.57083,264
53.54583,-91.52084,255
53.54583,-91.47083,247
53.54583,-91.42083,243
53.54583,-91.37083,240
53.54583,-91.32083,246
53.54583,-91.27084,251
53.54583,-91.22083,244
53.54583,-91.17083,223
53.54583,-91.12083,230
53.54583,-91.07083,228
53.54583,-91.02084,229
53.54583,-90.97083,233
53.54583,-90.92083,239
53.54583,-90.87083,243
53.54583,-90.82083,247
53.54583,-90.77084,252
53.54583,-90.72083,266
53.54583,-90.67083,247
53.54583,-90.62083,226
53.54583,-90.57083,220
53.54583,-90.52084,218
53.54583,-90.47083,220
53.54583,-90.42083,220
53.54583,-90.37083,219
53.54583,-90.32083,223
53.54583,-90.27084,226
53.54583,-90.22083,228
53.54583,-90.17083,228
53.54583,-90.12083,237
53.54583,-90.07083,233
53.54583,-90.02084,226
53.59583,-112.4958,674
53.59583,-112.4458,694
53.59583,-112.3958,686
53.59583,-112.3458,687
53.59583,-112.2958,678
53.59583,-112.2458,659
53.59583,-112.1958,658
53.59583,-112.1458,643
53.59583,-112.0958,629
53.59583,-112.0458,617
53.59583,-111.9958,620
53.59583,-111.9458,620
53.59583,-111.8958,698
53.59583,-111.8458,645
53.59583,-111.7958,640
53.59583,-111.7458,669
53.59583,-111.6958,658
53.59583,-111.6458,676
53.59583,-111.5958,694
53.59583,-111.5458,673
53.59583,-111.4958,670
53.59583,-111.4458,629
53.59583,-111.3958,616
53.59583,-111.3458,670
53.59583,-111.2958,658
53.59583,-111.2458,668
53.59583,-111.1958,671
53.59583,-111.1458,671
53.59583,-111.0958,672
53.59583,-111.0458,662
53.59583,-110.9958,631
53.59583,-110.9458,610
53.59583,-110.8958,624
53.59583,-110.8458,640
53.59583,-110.7958,640
53.59583,-110.7458,639
53.59583,-110.6958,640
53.59583,-110.6458,619
53.59583,-110.5958,640
53.59583,-110.5458,607
53.59583,-110.4958,591
53.59583,-110.4458,586
53.59583,-110.3958,599
53.59583,-110.3458,617
53.59583,-110.2958,633
53.59583,-110.2458,577
53.59583,-110.1958,605
53.59583,-110.1458,578
53.59583,-110.0958,597
53.59583,-110.0458,565
53.59583,-109.9958,510
53.59583,-109.9458,549
53.59583,-109.8958,577
53.59583,-109.8458,610
53.59583,-109.7958,556
53.59583,-109.7458,527
53.59583,-109.6958,518
53.59583,-109.6458,547
53.59583,-109.5958,625
53.59583,-109.5458,637
53.59583,-109.4958,549
53.59583,-109.4458,613
53.59583,-109.3958,584
53.59583,-109.3458,579
53.59583,-109.2958,636
53.59583,-109.2458,638
53.59583,-109.1958,631
53.59583,-109.1458,610
53.59583,-109.0958,635
53.59583,-109.0458,661
53.59583,-108.9958,671
53.59583,-108.9458,657
53.59583,-108.8958,637
53.59583,-108.8458,637
53.59583,-108.7958,671
53.59583,-108.7458,702
53.59583,-108.6958,656
53.59583,-108.6458,656
53.59583,-108.5958,662
53.59583,-108.5458,686
53.59583,-108.4958,700
53.59583,-108.4458,714
53.59583,-108.3958,721
53.59583,-108.3458,715
53.59583,-108.2958,728
53.59583,-108.2458,714
53.59583,-108.1958,701
53.59583,-108.1458,698
53.59583,-108.0958,722
53.59583,-108.0458,712
53.59583,-107.9958,677
53.59583,-107.9458,615
53.59583,-107.8958,601
53.59583,-107.8458,595
53.59583,-107.7958,594
53.59583,-107.7458,600
53.59583,-107.6958,603
53.59583,-107.6458,609
53.59583,-107.5958,610
53.59583,-107.5458,609
53.59583,-107.4958,609
53.59583,-107.4458,609
53.59583,-107.3958,609
53.59583,-107.3458,609
53.59583,-107.2958,603
53.59583,-107.2458,586
53.59583,-107.1958,569
53.59583,-107.1458,557
53.59583,-107.0958,550
53.59583,-107.0458,544
53.59583,-106.9958,533
53.59583,-106.9458,522
53.59583,-106.8958,507
53.59583,-106.8458,500
53.59583,-106.7958,500
53.59583,-106.7458,508
53.59583,-106.6958,516
